node,degree,weighted_degree
2234,531,205.67311205112904
2235,415,141.9583894936126
2236,441,157.07368962936422
2237,415,165.04321745810634
2238,461,149.8169688552254
2239,440,145.80858593902315
2240,473,201.79725765870086
2241,415,141.9583894936126
2242,410,154.74026191955184
2243,439,167.49666908965497
2244,498,150.41905902548766
2245,440,145.80317705097428
2246,473,201.711488008819
2247,430,142.15665044357036
2248,441,157.08494973623147
2249,415,164.96311898597105
2250,468,149.94535799590838
2251,440,144.22718974653617
2252,473,204.49071731955465
2253,400,142.64151075040309
2254,441,157.07368962936422
2255,439,167.49666908965497
2256,461,149.8169688552254
2257,440,145.8559696156707
2258,531,205.67311205112904
2259,400,142.63916635952887
2260,410,154.66611277249436
2261,415,165.04321745810634
2262,467,149.04379681254582
2263,440,145.80317705097428
2264,473,201.711488008819
2265,430,142.14211195162164
2266,409,154.65960964954382
2267,415,165.00406247048588
2268,498,150.41905902548763
2269,440,145.80317705097428
2270,473,201.71319590230664
2271,430,142.15665044357036
2272,441,157.1408940635409
2273,415,164.96311898597105
2274,483,150.18615250234365
2275,463,144.60608445101184
2276,531,205.67311205112904
2277,415,141.9795817163313
2278,441,157.07368962936422
2279,415,165.07622298131517
2280,461,149.8169688552254
2281,440,145.8559696156707
2282,473,201.79725765870086
2283,415,141.9583894936126
2284,410,154.66611277249436
2285,439,167.49666908965497
2286,498,150.41905902548763
2287,440,145.74842389317593
2288,473,201.711488008819
2289,430,142.15665044357036
2290,441,157.14089406354088
2291,415,164.96311898597105
2292,498,150.41905902548763
2293,456,144.45134191927838
2294,473,204.49071731955468
2295,400,142.61204432859304
2296,441,157.07368962936422
2297,439,167.49666908965497
2298,461,149.8169688552254
2299,440,145.8559696156707
2300,531,205.6745809440502
2301,400,142.64151075040309
2302,410,154.66611277249436
2303,415,165.04321745810634
2304,467,149.04379681254582
2305,440,145.80858593902315
2306,473,201.80591424635188
2307,415,141.9583894936126
2308,410,154.74026191955184
2309,415,165.07622298131517
2310,483,150.18615250234365
2311,440,145.8559696156707
2312,473,201.80591424635188
2313,415,141.9583894936126
2314,441,157.07368962936422
2315,415,165.04321745810634
2316,461,149.8169688552254
2317,482,144.91141274694203
2318,531,205.67311205112904
2319,415,141.9583894936126
2320,441,157.07368962936422
2321,415,165.07622298131517
2322,461,149.8169688552254
2323,440,145.80858593902315
2324,473,201.79725765870086
2325,415,141.9795817163313
2326,410,154.66611277249436
2327,439,167.49666908965497
2328,483,150.18615250234365
2329,440,145.8559696156707
2330,473,201.80591424635188
2331,429,142.16927857697024
2332,441,157.08494973623147
2333,415,164.96311898597105
2334,498,150.41905902548763
2335,440,144.22718974653617
2336,531,205.5642311829698
2337,400,142.61204432859304
2338,441,157.1408940635409
2339,439,167.4117217497315
2340,468,149.94535799590838
2341,440,145.74842389317593
2342,473,204.49071731955468
2343,400,142.63916635952887
2344,410,154.66611277249436
2345,415,165.04321745810634
2346,498,149.53982423790566
2347,440,145.80858593902315
2348,473,201.79725765870086
2349,415,141.9795817163313
2350,410,141.01033541187078
2351,410,141.03479441399782
2352,429,142.16927857697024
2353,400,142.63916635952887
2354,482,144.91141274694203
2355,440,145.05642553080764
2356,440,145.8559696156707
2357,463,144.60608445101184
2358,461,149.8169688552254
2359,467,149.04379681254582
2360,483,151.03498809888256
2361,461,149.8169688552254
2362,483,151.03498809888256
2363,410,154.66611277249436
2364,426,155.91903963506914
2365,441,157.13688870326396
2366,410,154.66611277249436
2367,426,155.91903963506914
2368,410,154.66611277249436
2369,441,157.13688870326396
2370,429,166.35216239844684
2371,439,167.43254945841574
2372,415,165.07622298131517
2373,429,166.35216239844684
2374,439,167.4117217497315
2375,415,165.00406247048588
2376,429,166.22678100371053
2377,415,165.00406247048588
2378,439,167.4117217497315
2379,439,167.33965880337234
2380,473,204.49071731955465
2381,473,204.49071731955465
2382,473,203.10242277142456
2383,473,204.49071731955465
2384,473,204.49071731955465
2385,473,204.49071731955465
2386,473,201.711488008819
2387,473,201.71319590230664
2388,473,201.71319590230664
2389,531,205.5642311829698
2390,473,201.80591424635188
2391,531,204.2918844574972
2392,473,201.80591424635188
2393,473,201.80591424635188
2394,531,204.2918844574972
2395,531,205.67311205112904
2396,473,201.79725765870086
2397,473,203.19254860942047
2398,473,204.49071731955465
2399,473,201.71319590230664
2400,426,155.8553033017243
2401,415,165.00406247048588
2402,468,150.80689500977385
2403,440,145.03861994399358
2404,531,205.5642311829698
2405,410,141.01096223309028
2406,426,155.92470886046368
2407,439,167.43254945841574
2408,468,149.057436890024
2409,440,145.05642553080764
2410,473,201.80591424635188
2411,400,142.64151075040309
2412,426,155.8423559896503
2413,439,167.49666908965497
2414,468,149.057436890024
2415,462,145.39662333466646
2416,531,205.6745809440502
2417,410,141.01033541187078
2418,426,155.8423559896503
2419,415,165.04321745810634
2420,461,150.68397208904375
2421,440,145.80858593902315
2422,473,204.5832006253907
2423,400,142.64151075040309
2424,426,155.91903963506914
2425,439,167.4117217497315
2426,498,151.26260377443066
2427,440,145.80317705097428
2428,473,201.711488008819
2429,410,140.9938939402791
2430,449,154.95035895200533
2431,439,167.4117217497315
2432,483,149.295769396705
2433,440,145.00169820758882
2434,473,201.71319590230664
2435,410,141.01033541187078
2436,426,155.91903963506914
2437,439,167.49666908965497
2438,468,149.057436890024
2439,462,145.39662333466646
2440,473,204.5832006253907
2441,410,141.03479441399784
2442,426,155.8423559896503
2443,415,165.04321745810634
2444,461,150.68397208904375
2445,462,145.39662333466646
2446,531,205.56423118296982
2447,410,140.9938939402791
2448,426,155.92470886046368
2449,439,167.33965880337232
2450,483,149.295769396705
2451,440,145.00169820758882
2452,473,201.711488008819
2453,400,142.60690552258538
2454,426,155.92470886046368
2455,439,167.4117217497315
2456,498,149.53982423790566
2457,462,145.39662333466646
2458,473,204.5832006253907
2459,410,141.03479441399784
2460,426,155.8423559896503
2461,415,165.07622298131517
2462,461,150.68397208904375
2463,440,145.80858593902315
2464,531,205.67311205112904
2465,400,142.64151075040309
2466,426,155.8423559896503
2467,439,167.4325494584157
2468,461,150.68397208904375
2469,440,145.74842389317593
2470,473,201.711488008819
2471,410,140.9938939402791
2472,409,154.65960964954382
2473,439,167.33965880337234
2474,483,149.295769396705
2475,440,145.0016982075888
2476,473,201.71319590230664
2477,410,140.9938939402791
2478,426,155.92470886046368
2479,439,167.4117217497315
2480,498,149.53982423790566
2481,462,145.39662333466646
2482,531,205.67311205112904
2483,410,141.03479441399784
2484,426,155.8423559896503
2485,415,165.0432174581063
2486,461,150.68397208904375
2487,440,145.05642553080764
2488,473,204.58320062539067
2489,410,141.03479441399784
2490,426,155.8423559896503
2491,439,167.49666908965497
2492,468,149.057436890024
2493,462,145.39662333466646
2494,473,201.711488008819
2495,400,142.61204432859304
2496,426,155.8553033017243
2497,439,167.33965880337234
2498,483,149.295769396705
2499,440,145.03861994399358
2500,531,205.56423118296982
2501,410,140.9938939402791
2502,426,155.8553033017243
2503,415,165.00406247048588
2504,498,151.26260377443063
2505,440,145.80317705097428
2506,473,204.49071731955465
2507,400,142.60690552258538
2508,426,155.92470886046368
2509,439,167.33965880337234
2510,498,151.26260377443063
2511,440,145.74842389317593
2512,473,201.711488008819
2513,410,141.01096223309028
2514,409,154.65960964954382
2515,439,167.4117217497315
2516,483,149.295769396705
2517,440,145.03861994399358
2518,473,201.71319590230664
2519,409,154.65960964954382
2520,429,166.2754083992957
2521,468,150.80689500977385
2522,440,144.22718974653617
2523,473,203.10242277142456
2524,408,142.71437096649353
2525,449,154.95035895200533
2526,429,166.22678100371053
2527,498,149.5716527365956
2528,440,145.74842389317593
2529,473,203.10242277142456
2530,400,142.61204432859304
2531,409,154.65960964954382
2532,429,166.2754083992957
2533,469,150.8203846245547
2534,477,144.78919606386143
2535,473,203.10762419852153
2536,410,140.9938939402791
2537,441,157.14089406354088
2538,429,166.2754083992957
2539,400,94.6314847088837
2540,403,91.46957883107895
2541,400,116.12206064134699
2542,400,89.2001089391765
2543,432,96.0532073941543
2544,400,100.81710920383044
2545,400,93.34050271751875
2546,400,92.47730888256248
2547,400,116.9570229808199
2548,400,89.2001089391765
2549,432,97.3977032455174
2550,400,100.8491894013036
2551,400,94.6296669252761
2552,400,92.46229068882155
2553,400,116.85478238797708
2554,400,88.00836808071755
2555,432,96.04155186632921
2556,400,100.06606729368907
2557,400,94.59051677866564
2558,400,91.37092755294712
2559,400,116.01863723973132
2560,400,88.00322826254911
2561,432,96.10640712533362
2562,400,100.7663817300929
2563,400,94.58592620190582
2564,400,91.39033221727918
2565,400,116.10583014072553
2566,400,89.2001089391765
2567,432,96.12244740949228
2568,400,100.8491894013036
2569,400,93.39788202350532
2570,400,92.47730888256248
2571,400,116.12206064134699
2572,400,89.2001089391765
2573,432,96.0532073941543
2574,400,100.81710920383043
2575,400,94.59051677866564
2576,400,91.37092755294712
2577,400,116.01863723973132
2578,400,88.00322826254911
2579,432,97.3823160810168
2580,400,100.7663817300929
2581,400,94.63148470888369
2582,400,91.33019130679966
2583,400,116.01863723973132
2584,400,89.16597199085685
2585,432,96.10640712533362
2586,400,100.7663817300929
2587,400,93.40324368284625
2588,400,92.41362284871553
2589,400,116.85478238797708
2590,400,89.16597199085685
2591,432,97.43499120598324
2592,400,100.7663817300929
2593,400,94.63148470888369
2594,400,92.46229068882155
2595,400,116.85478238797705
2596,400,88.00836808071755
2597,432,96.04155186632921
2598,400,100.0311282016713
2599,400,94.59051677866563
2600,400,91.33019130679966
2601,400,116.01863723973132
2602,400,88.00322826254911
2603,432,96.10640712533362
2604,400,100.8491894013036
2605,400,94.6296669252761
2606,403,91.46957883107895
2607,400,116.12206064134699
2608,400,89.20253176966919
2609,432,96.0532073941543
2610,400,100.8491894013036
2611,400,93.34050271751875
2612,400,92.47730888256248
2613,400,116.10583014072553
2614,400,89.20253176966922
2615,432,96.12244740949228
2616,400,100.8491894013036
2617,400,94.59051677866564
2618,400,91.33019130679966
2619,400,116.00837583211356
2620,400,88.00322826254911
2621,432,97.38231608101681
2622,400,100.72963865266439
2623,400,94.59051677866564
2624,400,91.37092755294712
2625,400,116.01863723973132
2626,400,89.15890600640292
2627,432,96.10640712533362
2628,400,100.72963865266439
2629,400,93.40324368284625
2630,400,92.41362284871553
2631,400,116.85065971648177
2632,400,89.16597199085685
2633,432,97.3823160810168
2634,400,100.7663817300929
2635,400,94.59051677866563
2636,400,92.46229068882154
2637,400,116.85478238797705
2638,432,96.0415518663292
2639,400,100.06606729368907
2640,400,93.39788202350532
2641,400,92.47730888256248
2642,400,115.28518324043416
2643,400,88.63519600542912
2644,432,96.1224474094923
2645,400,100.11759141556381
2646,400,94.0103682037355
2647,400,92.47730888256248
2648,400,115.2673144029758
2649,400,88.62673286263978
2650,432,97.3977032455174
2651,400,100.14789845599576
2652,400,93.95545814309105
2653,400,91.37092755294712
2654,400,116.85478238797705
2655,400,88.59754409562615
2656,432,97.3823160810168
2657,400,100.0311282016713
2658,400,93.96324283892787
2659,400,92.41362284871553
2660,400,115.18271462991417
2661,400,88.59369807593562
2662,432,96.10640712533362
2663,400,101.41984164542225
2664,400,94.0153574697886
2665,400,92.46229068882154
2666,400,115.18271462991417
2667,400,88.62673286263977
2668,432,97.3977032455174
2669,400,100.11759141556381
2670,400,93.95545814309105
2671,403,91.46957883107895
2672,400,116.95890186261008
2673,400,89.20253176966922
2674,432,97.3977032455174
2675,400,101.50626173797815
2676,400,93.95545814309105
2677,400,92.41362284871553
2678,400,116.85478238797708
2679,400,89.15890600640293
2680,432,96.0415518663292
2681,400,100.06606729368907
2682,400,93.40324368284625
2683,400,92.46229068882154
2684,400,115.18271462991417
2685,400,88.59754409562615
2686,432,96.0415518663292
2687,400,100.0311282016713
2688,400,94.0153574697886
2689,400,92.41362284871553
2690,400,115.18271462991417
2691,400,88.59369807593562
2692,432,97.43499120598324
2693,400,100.06606729368907
2694,400,93.96324283892787
2695,400,91.33019130679966
2696,400,116.85478238797705
2697,400,88.59369807593562
2698,432,97.3823160810168
2699,400,100.0311282016713
2700,400,94.0153574697886
2701,400,92.41362284871553
2702,400,115.17077244156503
2703,400,88.59754409562615
2704,432,96.0415518663292
2705,400,101.37110657005812
2706,400,94.0153574697886
2707,400,92.46229068882154
2708,400,115.17077244156503
2709,400,88.59754409562615
2710,432,97.38231608101681
2711,400,100.11759141556381
2712,400,93.95545814309105
2713,403,91.46957883107895
2714,400,116.95890186261008
2715,400,89.20253176966922
2716,432,97.45481443623042
2717,400,101.50626173797814
2718,400,94.0103682037355
2719,400,92.47730888256248
2720,400,116.9570229808199
2721,400,89.2001089391765
2722,432,96.0532073941543
2723,400,100.11759141556381
2724,400,93.34050271751873
2725,400,92.47730888256248
2726,400,115.2673144029758
2727,400,88.62673286263977
2728,432,96.0532073941543
2729,400,100.14789845599576
2730,400,94.0103682037355
2731,400,92.52195839076214
2732,400,115.2673144029758
2733,400,88.63519600542912
2734,432,97.3977032455174
2735,400,100.14789845599576
2736,400,94.0103682037355
2737,403,91.46957883107895
2738,400,116.85478238797705
2739,400,88.59369807593562
2740,432,97.43499120598324
2741,400,100.06606729368907
2742,400,93.96324283892787
2743,400,92.41362284871553
2744,400,115.18271462991417
2745,400,88.59754409562615
2746,432,96.10640712533362
2747,400,101.37110657005812
2748,400,94.0153574697886
2749,400,92.41362284871553
2750,400,115.17077244156503
2751,400,88.59369807593562
2752,432,97.3823160810168
2753,400,100.06606729368907
2754,400,93.96324283892787
2755,400,91.37092755294712
2756,400,116.85478238797705
2757,432,97.3823160810168
2758,400,101.37110657005812
2759,400,94.63148470888369
2760,400,91.88123372413565
2761,400,116.85065971648177
2762,400,89.16597199085685
2763,432,97.43499120598324
2764,400,100.0311282016713
2765,400,93.40324368284625
2766,400,91.37092755294712
2767,400,116.85478238797705
2768,400,88.00322826254911
2769,432,96.68208798118901
2770,400,100.06606729368907
2771,400,93.34858363493987
2772,404,91.97674860837694
2773,400,116.85065971648177
2774,400,88.00322826254911
2775,432,96.76228478092881
2776,400,101.50626173797814
2777,400,93.39788202350532
2778,400,91.94194042210206
2779,400,115.2673144029758
2780,400,89.2001089391765
2781,432,96.69436969216717
2782,400,101.46222135876181
2783,400,93.34050271751875
2784,400,91.94194042210206
2785,400,116.9570229808199
2786,400,88.0357105857508
2787,432,96.76228478092881
2788,400,100.14789845599576
